label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
hello,0.6880892515182495,0.9427392482757568,2.0229494168688689e-07,0.6248204112052917,0.9095433950424194,-0.014589512720704079,0.5670802593231201,0.8346057534217834,-0.021621590480208397,0.5303061008453369,0.7670650482177734,-0.029500819742679596,0.49563461542129517,0.7160406708717346,-0.03696548938751221,0.5724015235900879,0.6843469142913818,-0.004743420984596014,0.5309774279594421,0.593421459197998,-0.02274446189403534,0.5033252239227295,0.5417481660842896,-0.03886965662240982,0.4774165153503418,0.4960220456123352,-0.051135703921318054,0.603675365447998,0.6492757797241211,-0.013639071956276894,0.5649406313896179,0.5268872976303101,-0.029245110228657722,0.5401462912559509,0.4519932270050049,-0.04404822736978531,0.5173141956329346,0.3883286714553833,-0.05487879365682602,0.6412876844406128,0.6431393623352051,-0.026291601359844208,0.6182295680046082,0.5194092392921448,-0.04566480964422226,0.6035217642784119,0.4405112862586975,-0.05973086133599281,0.5863491296768188,0.37210536003112793,-0.0696655884385109,0.6848973035812378,0.6605204939842224,-0.04054019972681999,0.6912275552749634,0.5675044655799866,-0.058241184800863266,0.6894765496253967,0.5047413110733032,-0.06642457842826843,0.6819244027137756,0.44941407442092896,-0.07226666808128357
hello,0.6845773458480835,0.9468827247619629,2.0838891146013339e-07,0.6203248500823975,0.9192298054695129,-0.014613143168389797,0.5613710284233093,0.8435646295547485,-0.02114957571029663,0.5233389139175415,0.7743907570838928,-0.028524765744805336,0.4840133786201477,0.7303591966629028,-0.035721514374017715,0.563411295413971,0.6901575326919556,-0.002842717105522752,0.5199728608131409,0.6026691794395447,-0.019596954807639122,0.4915730357170105,0.5507076382637024,-0.03534673526883125,0.46648773550987244,0.503295361995697,-0.04786957427859306,0.5950526595115662,0.6545496582984924,-0.011632026173174381,0.5548973083496094,0.5381944179534912,-0.026314983144402504,0.5300154089927673,0.4639240503311157,-0.04148291051387787,0.5076537728309631,0.3990076780319214,-0.05315281078219414,0.6331364512443542,0.6479082107543945,-0.02429983578622341,0.6078802347183228,0.5261341333389282,-0.04320042207837105,0.5916736721992493,0.4493820071220398,-0.058071035891771317,0.5729901194572449,0.38312509655952454,-0.06904327869415283,0.6779159307479858,0.6631973385810852,-0.038557231426239014,0.682495653629303,0.567548394203186,-0.0559547133743763,0.6792956590652466,0.5061955451965332,-0.0649145245552063,0.6697652339935303,0.45342010259628296,-0.07175686955451965
hello,0.6831048727035522,0.943037748336792,2.4401825271525013e-07,0.6157355308532715,0.9172627925872803,-0.016668997704982758,0.5555601119995117,0.8433787226676941,-0.023590467870235443,0.5147499442100525,0.7763957381248474,-0.031225724145770073,0.47477054595947266,0.7288050651550293,-0.038422465324401855,0.5607646107673645,0.6919696927070618,-0.00174186029471457,0.5149370431900024,0.6079385876655579,-0.019016459584236145,0.4847911298274994,0.5578334331512451,-0.03513334318995476,0.4581494927406311,0.5112313628196716,-0.04778671637177467,0.5916105508804321,0.6561676859855652,-0.009256000630557537,0.5524445176124573,0.5393375158309937,-0.02394011802971363,0.5267040729522705,0.4663853347301483,-0.039017871022224426,0.5037922859191895,0.40396344661712646,-0.05042333900928497,0.6286612749099731,0.6493582725524902,-0.02112141065299511,0.6024896502494812,0.5300013422966003,-0.03935490921139717,0.5848852396011353,0.4547954797744751,-0.05331459268927574,0.5656702518463135,0.3908666670322418,-0.06348041445016861,0.6723322868347168,0.664309024810791,-0.03498874977231026,0.6755484342575073,0.5697288513183594,-0.05156508833169937,0.6713332533836365,0.5089917778968811,-0.05992966145277023,0.6610836982727051,0.4573674201965332,-0.06620555371046066
hello,0.6813333034515381,0.9413945078849792,2.4475068016727164e-07,0.6143043637275696,0.9150099158287048,-0.01676931045949459,0.5542950630187988,0.8406393527984619,-0.023904968053102493,0.513440728187561,0.7740331292152405,-0.031808141618967056,0.4733554720878601,0.726521909236908,-0.039424605667591095,0.5589838027954102,0.6931025981903076,-0.0033015678636729717,0.51389080286026,0.6075770258903503,-0.0213807113468647,0.48335927724838257,0.5576741099357605,-0.03794340416789055,0.45608967542648315,0.5111916065216064,-0.050926364958286285,0.5898131728172302,0.656869649887085,-0.011041264049708843,0.5496406555175781,0.5404915809631348,-0.026855697855353355,0.5226083993911743,0.46907323598861694,-0.043061982840299606,0.49826592206954956,0.4080585837364197,-0.05528663098812103,0.6272279620170593,0.6493734121322632,-0.02297457493841648,0.6004047393798828,0.5279980897903442,-0.042042192071676254,0.5815820097923279,0.4549977779388428,-0.05652059242129326,0.5604772567749023,0.39436429738998413,-0.06710047274827957,0.6714394688606262,0.6639721989631653,-0.03682827204465866,0.6746708750724792,0.5684365630149841,-0.05438705533742905,0.6695263385772705,0.5072903037071228,-0.06339520215988159,0.6576765179634094,0.45622169971466064,-0.07006072252988815
hello,0.6811442375183105,0.9409830570220947,2.1349887902033515e-07,0.6163010597229004,0.9149125814437866,-0.015177138149738312,0.5568109154701233,0.839961051940918,-0.021839367225766182,0.5159756541252136,0.774817168712616,-0.02958834171295166,0.476304829120636,0.7288632392883301,-0.03713206946849823,0.5617396831512451,0.6884856820106506,-0.0020091496407985687,0.5165078639984131,0.6050519347190857,-0.019656198099255562,0.4849183261394501,0.557190477848053,-0.036166444420814514,0.4563622772693634,0.5135948657989502,-0.04921765625476837,0.5919808149337769,0.6511097550392151,-0.01079463679343462,0.552568256855011,0.5344209671020508,-0.025986790657043457,0.5250691771507263,0.46420443058013916,-0.04184709116816521,0.4995397627353668,0.4054882824420929,-0.05391110107302666,0.628818154335022,0.644036054611206,-0.02360406331717968,0.6019625663757324,0.5209180116653442,-0.04203249141573906,0.583175778388977,0.44863438606262207,-0.055810295045375824,0.5614064335823059,0.3885706663131714,-0.06609944254159927,0.6722004413604736,0.660953164100647,-0.038218285888433456,0.6754755973815918,0.5648728609085083,-0.05528923124074936,0.6699987649917603,0.5032350420951843,-0.06354614347219467,0.6572599411010742,0.45150139927864075,-0.06977695971727371
hello,0.6786894202232361,0.9366632103919983,2.198456741098198e-07,0.6170580387115479,0.9040340185165405,-0.01371387392282486,0.5617672204971313,0.8302296996116638,-0.020815523341298103,0.5244553089141846,0.7696332931518555,-0.029369598254561424,0.4875808358192444,0.7274388670921326,-0.03775874152779579,0.5637472867965698,0.6794266104698181,-0.003377470187842846,0.5205476880073547,0.5904329419136047,-0.02247053012251854,0.4902632236480713,0.54334557056427,-0.03969772160053253,0.46282660961151123,0.5015557408332825,-0.05245817452669144,0.5941240787506104,0.6458011269569397,-0.012834899127483368,0.5546744465827942,0.5273175239562988,-0.029218437150120735,0.5281665325164795,0.45425984263420105,-0.04575822874903679,0.5038536787033081,0.39082908630371094,-0.05791162699460983,0.6312806606292725,0.6401965618133545,-0.02598760649561882,0.6072016954421997,0.5173513889312744,-0.044789113104343414,0.5896323323249817,0.44374021887779236,-0.05879310145974159,0.5685445070266724,0.38126522302627563,-0.06897211819887161,0.6751773953437805,0.6575522422790527,-0.04075873643159866,0.6804512143135071,0.5615939497947693,-0.05738072097301483,0.6765222549438477,0.49955129623413086,-0.06483978033065796,0.6653072834014893,0.446844220161438,-0.07029276341199875
hello,0.6817628145217896,0.9293805360794067,2.1772400771169487e-07,0.6198678612709045,0.8930419683456421,-0.011625519953668118,0.5652968287467957,0.8154637217521667,-0.017043402418494225,0.5289344787597656,0.751021146774292,-0.024308040738105774,0.49417880177497864,0.706038236618042,-0.031424630433321,0.5701168775558472,0.6679064035415649,0.0005836656200699508,0.5284013748168945,0.576694905757904,-0.01643558405339718,0.4996689558029175,0.527532160282135,-0.032108914107084274,0.47357749938964844,0.4850809574127197,-0.044073157012462616,0.6007178425788879,0.6356551051139832,-0.009813577868044376,0.5615128874778748,0.514317512512207,-0.025503797456622124,0.5361969470977783,0.439193993806839,-0.04172660410404205,0.5135575532913208,0.3752041161060333,-0.05343189835548401,0.6379982233047485,0.6313652396202087,-0.023863594979047775,0.6156339645385742,0.5064716339111328,-0.04306010156869888,0.6009118556976318,0.42953723669052124,-0.05807368829846382,0.5834712386131287,0.3638196289539337,-0.06870982050895691,0.6815447807312012,0.650229811668396,-0.03919631987810135,0.6876556873321533,0.5565849542617798,-0.05669412016868591,0.6852641105651855,0.49454134702682495,-0.06492196023464203,0.6762715578079224,0.44013744592666626,-0.07079563289880753
hello,0.6887276768684387,0.9237961769104004,1.96653417106063e-07,0.6272376179695129,0.8831452131271362,-0.011874562129378319,0.5738821625709534,0.8019274473190308,-0.017791349440813065,0.5393227338790894,0.7342809438705444,-0.025558393448591232,0.5069118142127991,0.6858770847320557,-0.03283197805285454,0.5790507793426514,0.6543321013450623,0.0022415267303586006,0.5420262217521667,0.563110888004303,-0.015935314819216728,0.5180254578590393,0.5202300548553467,-0.03311111032962799,0.4968838095664978,0.48638638854026794,-0.04508919268846512,0.6104528307914734,0.6227719187736511,-0.007520927581936121,0.57557213306427,0.5014622807502747,-0.022471079602837563,0.5529869794845581,0.4271129369735718,-0.03858587518334389,0.532672107219696,0.36558693647384644,-0.0499405600130558,0.6486683487892151,0.6180053353309631,-0.02127649076282978,0.6286177039146423,0.49430328607559204,-0.039170924574136734,0.6152086853981018,0.41735056042671204,-0.05332053452730179,0.5997841358184814,0.3532308042049408,-0.06316357105970383,0.6927648782730103,0.6371555924415588,-0.03647306188941002,0.6985347867012024,0.5441551208496094,-0.051662933081388474,0.6966513395309448,0.4830271601676941,-0.05812415853142738,0.6892228126525879,0.4309214949607849,-0.06263381242752075
hello,0.694796085357666,0.9171006083488464,2.1747260348092823e-07,0.6341278553009033,0.8720528483390808,-0.012369126081466675,0.580601155757904,0.7891243696212769,-0.017811547964811325,0.5458757281303406,0.7237022519111633,-0.0247055534273386,0.517778754234314,0.6673777103424072,-0.03143948316574097,0.5922908186912537,0.6359766721725464,-0.0008120416896417737,0.5584248900413513,0.5394684076309204,-0.01700424775481224,0.5384535789489746,0.47987866401672363,-0.032613880932331085,0.5225906372070312,0.4275205731391907,-0.04464403912425041,0.6249951124191284,0.6097109317779541,-0.010205328464508057,0.5922515392303467,0.49212536215782166,-0.025087988004088402,0.5714861154556274,0.41792619228363037,-0.04121609032154083,0.5524502396583557,0.3557676672935486,-0.05288197845220566,0.6633210182189941,0.6077239513397217,-0.023085415363311768,0.6446232795715332,0.4872281849384308,-0.04090549424290657,0.6310145258903503,0.41001397371292114,-0.05501174181699753,0.6151177287101746,0.3434976637363434,-0.06510986387729645,0.7066329717636108,0.6292068362236023,-0.03737761452794075,0.7133570909500122,0.5379960536956787,-0.05387602001428604,0.711989164352417,0.4768332540988922,-0.06138736754655838,0.7055078744888306,0.42337435483932495,-0.06652010232210159
hello,0.7018499374389648,0.9056151509284973,2.931300855379959e-07,0.6395566463470459,0.8553134202957153,-0.016810553148388863,0.5856255292892456,0.7674459218978882,-0.024915311485528946,0.5497899055480957,0.6922488808631897,-0.03388749435544014,0.5230486392974854,0.6248716115951538,-0.042347028851509094,0.6033222675323486,0.6251538395881653,-0.005156519822776318,0.5645939111709595,0.5306299328804016,-0.024691391736268997,0.5420508980751038,0.47169584035873413,-0.04184231907129288,0.5248048305511475,0.4168051481246948,-0.054470714181661606,0.6384072303771973,0.5951602458953857,-0.013220171444118023,0.6086111664772034,0.46766188740730286,-0.02998114749789238,0.5897851586341858,0.3867811858654022,-0.04602271690964699,0.5729811191558838,0.31855127215385437,-0.05730453506112099,0.6784995198249817,0.5945501923561096,-0.025333382189273834,0.6639232635498047,0.47015440464019775,-0.04459720477461815,0.6529163122177124,0.3912452161312103,-0.05759178474545479,0.6398785710334778,0.3242715299129486,-0.06635130196809769,0.7217775583267212,0.6201897263526917,-0.03933274745941162,0.7313161492347717,0.5278564095497131,-0.05594649165868759,0.7323641777038574,0.46653735637664795,-0.06229114532470703,0.7277852296829224,0.41452836990356445,-0.06626677513122559
hello,0.7117621898651123,0.9019104242324829,2.5925891122824396e-07,0.6497177481651306,0.848502516746521,-0.01458017062395811,0.5958487391471863,0.7460991144180298,-0.01875241845846176,0.5590755343437195,0.6627998352050781,-0.02429572120308876,0.5254138708114624,0.6039456129074097,-0.029631080105900764,0.6202358603477478,0.6126358509063721,0.0018766315188258886,0.5793442130088806,0.5161836743354797,-0.014323716051876545,0.5575488209724426,0.4548817276954651,-0.029098376631736755,0.5421854853630066,0.39970362186431885,-0.040343329310417175,0.6543238759040833,0.5836057662963867,-0.006291024852544069,0.6242767572402954,0.45482516288757324,-0.020564837381243706,0.6055717468261719,0.3714388310909271,-0.035604264587163925,0.5889871120452881,0.30303722620010376,-0.046249620616436005,0.6936072707176208,0.5841702818870544,-0.01867618039250374,0.681117832660675,0.45699605345726013,-0.03635713830590248,0.6709153056144714,0.3768749237060547,-0.04991564527153969,0.6590137481689453,0.3092261254787445,-0.05918487161397934,0.7357760667800903,0.6096991896629333,-0.03283277153968811,0.7474378943443298,0.5179218649864197,-0.04816200211644173,0.7507842183113098,0.4572385549545288,-0.0548948273062706,0.7491698265075684,0.40580588579177856,-0.05955464392900467
